code,name,date,type,entry_price,exit_price,pnl,pnl_pct
7788,松川精密,2026-01-23,not_locked,172.0,171.0,-1.0,-0.005813953488372093
8045,達運光電,2026-01-23,locked,79.7,79.7,0.0,0.0
8131,福懋科,2026-01-23,locked,77.6,78.3,0.7000000000000028,0.009020618556701068
8374,羅昇,2026-01-23,not_locked,97.1,91.2,-5.8999999999999915,-0.06076210092687942
8438,昶昕,2026-01-23,locked,69.3,69.0,-0.29999999999999716,-0.004329004329004288
8477,創業家,2026-01-23,locked,13.2,14.4,1.200000000000001,0.090909090909091
1301,台塑,2026-01-26,locked,48.8,51.2,2.4000000000000057,0.049180327868852576
1304,台聚,2026-01-26,not_locked,12.7,12.45,-0.25,-0.01968503937007874
1444,力麗,2026-01-26,locked,6.82,7.3,0.47999999999999954,0.07038123167155418
1447,力鵬,2026-01-26,locked,5.72,6.29,0.5700000000000003,0.0996503496503497
1455,集盛,2026-01-26,locked,9.68,10.4,0.7200000000000006,0.07438016528925627
1526,日馳,2026-01-26,locked,23.3,23.75,0.4499999999999993,0.019313304721030013
1710,東聯,2026-01-26,locked,13.75,14.0,0.25,0.01818181818181818
1809,中釉,2026-01-26,locked,27.75,30.0,2.25,0.08108108108108109
2049,上銀,2026-01-26,not_locked,254.0,246.5,-7.5,-0.02952755905511811
2337,旺宏,2026-01-26,locked,76.2,76.9,0.7000000000000028,0.009186351706036782
2367,燿華,2026-01-26,locked,48.5,51.6,3.1000000000000014,0.0639175257731959
2374,佳能,2026-01-26,not_locked,91.5,89.4,-2.0999999999999943,-0.022950819672131084
2431,聯昌,2026-01-26,locked,16.05,17.65,1.5999999999999979,0.09968847352024908
2486,一詮,2026-01-26,locked,116.0,122.0,6.0,0.05172413793103448
2489,瑞軒,2026-01-26,locked,24.2,24.1,-0.09999999999999787,-0.004132231404958589
2945,三商家購,2026-01-26,locked,42.35,44.45,2.1000000000000014,0.04958677685950416
3023,信邦,2026-01-26,locked,210.0,215.5,5.5,0.02619047619047619
3228,金麗科,2026-01-26,locked,144.0,150.0,6.0,0.041666666666666664
3485,敘豐,2026-01-26,locked,177.0,177.0,0.0,0.0
3532,台勝科,2026-01-26,not_locked,161.0,155.0,-6.0,-0.037267080745341616
3550,聯穎,2026-01-26,not_locked,16.5,16.0,-0.5,-0.030303030303030304
3630,新鉅科,2026-01-26,locked,38.5,39.7,1.2000000000000028,0.03116883116883124
3645,達邁,2026-01-26,locked,73.0,74.8,1.7999999999999972,0.024657534246575304
3694,海華,2026-01-26,locked,67.1,70.8,3.700000000000003,0.05514157973174371
3715,定穎投控,2026-01-26,locked,155.5,157.5,2.0,0.012861736334405145
4585,達明,2026-01-26,not_locked,370.5,361.5,-9.0,-0.024291497975708502
4949,有成精密,2026-01-26,locked,49.7,51.9,2.1999999999999957,0.04426559356136812
4967,十銓,2026-01-26,locked,225.5,225.5,0.0,0.0
5230,雷笛克光學,2026-01-26,locked,19.4,19.3,-0.09999999999999787,-0.005154639175257623
5291,邑昇,2026-01-26,locked,42.2,44.45,2.25,0.05331753554502369
6125,廣運,2026-01-26,locked,75.3,76.1,0.7999999999999972,0.01062416998671975
6133,金橋,2026-01-26,locked,25.5,28.0,2.5,0.09803921568627451
6134,萬旭,2026-01-26,locked,34.3,34.8,0.5,0.01457725947521866
6202,盛群,2026-01-26,locked,48.4,48.4,0.0,0.0
6217,中探針,2026-01-26,locked,67.3,68.7,1.4000000000000057,0.02080237741456175
6446,藥華藥,2026-01-26,locked,660.0,677.0,17.0,0.025757575757575757
6492,生華科,2026-01-26,locked,61.1,64.6,3.499999999999993,0.05728314238952525
6505,台塑化,2026-01-26,locked,52.2,53.8,1.5999999999999943,0.030651340996168473
6510,精測,2026-01-26,locked,3220.0,3210.0,-10.0,-0.003105590062111801
6574,霈方,2026-01-26,not_locked,75.9,74.9,-1.0,-0.013175230566534914
6609,瀧澤科,2026-01-26,locked,48.05,48.05,0.0,0.0
6657,華安,2026-01-26,locked,53.3,58.5,5.200000000000003,0.09756097560975616
6708,天擎,2026-01-26,locked,48.4,45.05,-3.3500000000000014,-0.06921487603305788
6821,聯寶,2026-01-26,not_locked,43.7,40.45,-3.25,-0.07437070938215103
7709,榮田,2026-01-26,locked,49.4,50.8,1.3999999999999986,0.02834008097165989
7717,萊德光電-KY,2026-01-26,locked,583.0,605.0,22.0,0.03773584905660377
8045,達運光電,2026-01-26,locked,87.6,93.4,5.800000000000011,0.06621004566210059
8110,華東,2026-01-26,locked,83.0,83.6,0.5999999999999943,0.007228915662650534
8131,福懋科,2026-01-26,locked,85.3,85.3,0.0,0.0
8935,邦泰,2026-01-26,locked,21.6,23.75,2.1499999999999986,0.09953703703703697
1325,恆大,2026-01-27,locked,32.55,35.65,3.1000000000000014,0.09523809523809529
1337,再生-KY,2026-01-27,locked,6.16,6.2,0.040000000000000036,0.006493506493506499
1447,力鵬,2026-01-27,locked,6.29,6.4,0.11000000000000032,0.017488076311605774
1453,大將,2026-01-27,locked,13.3,12.8,-0.5,-0.03759398496240601
1732,毛寶,2026-01-27,locked,30.4,31.9,1.5,0.049342105263157895
2303,聯電,2026-01-27,locked,76.2,79.6,3.3999999999999915,0.044619422572178366
2363,矽統,2026-01-27,locked,60.5,62.0,1.5,0.024793388429752067
2419,仲琦,2026-01-27,locked,34.15,35.2,1.0500000000000043,0.030746705710102615
2431,聯昌,2026-01-27,locked,17.65,17.65,0.0,0.0
2486,一詮,2026-01-27,locked,127.5,127.5,0.0,0.0
2740,華軒,2026-01-27,locked,37.95,37.95,0.0,0.0
3023,信邦,2026-01-27,not_locked,231.0,230.0,-1.0,-0.004329004329004329
3122,笙泉,2026-01-27,locked,26.4,26.7,0.3000000000000007,0.011363636363636392
3163,波若威,2026-01-27,locked,424.5,431.5,7.0,0.016489988221436984
3290,東浦,2026-01-27,locked,47.55,47.8,0.25,0.005257623554153523
3373,熱映,2026-01-27,locked,18.8,19.6,0.8000000000000007,0.042553191489361736
4121,優盛,2026-01-27,locked,18.85,19.4,0.5499999999999972,0.029177718832891095
4133,亞諾法,2026-01-27,locked,26.4,29.0,2.6000000000000014,0.09848484848484855
4171,瑞基,2026-01-27,locked,22.65,22.8,0.15000000000000213,0.006622516556291485
4967,十銓,2026-01-27,locked,248.0,253.5,5.5,0.02217741935483871
4971,IET-KY,2026-01-27,locked,363.0,375.0,12.0,0.03305785123966942
4989,榮科,2026-01-27,locked,63.0,63.2,0.20000000000000284,0.0031746031746032197
5291,邑昇,2026-01-27,not_locked,46.4,41.0,-5.399999999999999,-0.11637931034482756
5347,世界,2026-01-27,locked,159.5,165.0,5.5,0.034482758620689655
5498,凱崴,2026-01-27,locked,67.3,68.7,1.4000000000000057,0.02080237741456175
6133,金橋,2026-01-27,locked,28.05,29.7,1.6499999999999986,0.058823529411764656
6415,矽力*-KY,2026-01-27,locked,287.5,305.0,17.5,0.06086956521739131
6442,光聖,2026-01-27,locked,1430.0,1570.0,140.0,0.0979020979020979
6446,藥華藥,2026-01-27,not_locked,726.0,722.0,-4.0,-0.005509641873278237
6472,保瑞,2026-01-27,not_locked,596.0,583.0,-13.0,-0.02181208053691275
6504,南六,2026-01-27,locked,44.6,47.5,2.8999999999999986,0.06502242152466364
6547,高端疫苗,2026-01-27,locked,41.05,45.15,4.100000000000001,0.09987819732034109
6588,東典光電,2026-01-27,not_locked,52.2,50.9,-1.3000000000000043,-0.024904214559387055
6641,基士德-KY,2026-01-27,locked,25.45,24.55,-0.8999999999999986,-0.035363457760314285
6657,華安,2026-01-27,locked,58.6,59.6,1.0,0.017064846416382253
6983,華洋精機,2026-01-27,locked,187.5,187.5,0.0,0.0
7768,頌勝科技,2026-01-27,locked,396.5,396.5,0.0,0.0
7777,能率亞洲,2026-01-27,locked,35.35,38.0,2.6499999999999986,0.07496463932107492
8074,鉅橡,2026-01-27,not_locked,70.7,69.9,-0.7999999999999972,-0.011315417256011274
8096,擎亞,2026-01-27,locked,58.4,61.1,2.700000000000003,0.04623287671232882
8107,大億金茂,2026-01-27,locked,16.55,16.45,-0.10000000000000142,-0.006042296072507639
8227,巨有科技,2026-01-27,locked,160.0,163.5,3.5,0.021875
8935,邦泰,2026-01-27,not_locked,23.75,22.4,-1.3500000000000014,-0.05684210526315796
1325,恆大,2026-01-28,locked,35.8,36.3,0.5,0.013966480446927375
1326,台化,2026-01-28,not_locked,44.6,44.1,-0.5,-0.011210762331838564
1717,長興,2026-01-28,locked,67.3,70.1,2.799999999999997,0.041604754829123285
1786,科妍,2026-01-28,not_locked,87.5,82.3,-5.200000000000003,-0.05942857142857146
2337,旺宏,2026-01-28,locked,83.8,89.4,5.6000000000000085,0.06682577565632469
2344,華邦電,2026-01-28,locked,127.0,133.0,6.0,0.047244094488188976
2424,隴華,2026-01-28,locked,39.8,42.6,2.8000000000000043,0.07035175879396996
2605,新興,2026-01-28,not_locked,32.05,31.3,-0.7499999999999964,-0.023400936037441387
3006,晶豪科,2026-01-28,locked,166.0,174.5,8.5,0.05120481927710843
3081,聯亞,2026-01-28,locked,900.0,958.0,58.0,0.06444444444444444
3105,穩懋,2026-01-28,not_locked,265.0,258.0,-7.0,-0.026415094339622643
3163,波若威,2026-01-28,locked,466.5,476.0,9.5,0.020364415862808145
3211,順達,2026-01-28,not_locked,343.0,341.0,-2.0,-0.0058309037900874635
3287,廣寰科,2026-01-28,not_locked,33.2,32.35,-0.8500000000000014,-0.025602409638554258
3555,博士旺,2026-01-28,locked,93.1,92.8,-0.29999999999999716,-0.0032223415682061996
3556,禾瑞亞,2026-01-28,locked,45.55,45.5,-0.04999999999999716,-0.0010976948408341857
3623,富晶通,2026-01-28,locked,29.4,29.4,0.0,0.0
4533,協易機,2026-01-28,not_locked,41.8,41.25,-0.5499999999999972,-0.013157894736842039
4556,旭然,2026-01-28,locked,30.0,30.1,0.10000000000000142,0.003333333333333381
4558,寶緯,2026-01-28,not_locked,22.05,21.35,-0.6999999999999993,-0.03174603174603171
4585,達明,2026-01-28,locked,396.5,415.0,18.5,0.04665825977301387
4919,新唐,2026-01-28,locked,66.3,69.2,2.9000000000000057,0.043740573152337946
4956,光鋐,2026-01-28,not_locked,22.75,21.95,-0.8000000000000007,-0.0351648351648352
4977,眾達-KY,2026-01-28,locked,138.0,141.0,3.0,0.021739130434782608
4979,華星光,2026-01-28,locked,322.0,330.0,8.0,0.024844720496894408
5321,美而快,2026-01-28,not_locked,34.2,32.3,-1.9000000000000057,-0.05555555555555572
5471,松翰,2026-01-28,locked,40.15,40.4,0.25,0.006226650062266501
6202,盛群,2026-01-28,locked,52.9,52.1,-0.7999999999999972,-0.015122873345935674
6207,雷科,2026-01-28,locked,62.2,62.9,0.6999999999999957,0.011254019292604433
6265,方土昶,2026-01-28,locked,48.8,50.1,1.3000000000000043,0.02663934426229517
6494,九齊,2026-01-28,not_locked,41.65,40.3,-1.3500000000000014,-0.03241296518607446
6504,南六,2026-01-28,locked,49.05,52.8,3.75,0.07645259938837921
6547,高端疫苗,2026-01-28,not_locked,45.15,41.5,-3.6499999999999986,-0.08084163898117383
6582,申豐,2026-01-28,not_locked,38.6,33.7,-4.899999999999999,-0.1269430051813471
6683,雍智科技,2026-01-28,locked,532.0,540.0,8.0,0.015037593984962405
6739,竹陞科技,2026-01-28,locked,836.0,918.0,82.0,0.09808612440191387
6770,力積電,2026-01-28,locked,65.4,67.0,1.5999999999999943,0.024464831804281256
6934,心誠鎂,2026-01-28,locked,156.5,156.5,0.0,0.0
7728,光焱科技,2026-01-28,locked,671.0,702.0,31.0,0.046199701937406856
7777,能率亞洲,2026-01-28,locked,38.85,40.35,1.5,0.03861003861003861
8068,全達,2026-01-28,locked,26.4,26.4,0.0,0.0
8096,擎亞,2026-01-28,locked,64.2,66.1,1.8999999999999915,0.029595015576323852
8111,立碁,2026-01-28,not_locked,72.1,71.5,-0.5999999999999943,-0.008321775312066496
2007,燁興,2026-01-29,locked,8.93,8.6,-0.33000000000000007,-0.03695408734602464
2009,第一銅,2026-01-29,not_locked,57.2,54.9,-2.3000000000000043,-0.040209790209790285
2014,中鴻,2026-01-29,locked,18.75,19.8,1.0500000000000007,0.056000000000000036
2028,威致,2026-01-29,locked,20.45,19.6,-0.8499999999999979,-0.04156479217603902
2032,新鋼,2026-01-29,not_locked,18.25,17.4,-0.8500000000000014,-0.046575342465753504
2038,海光,2026-01-29,not_locked,16.5,15.8,-0.6999999999999993,-0.04242424242424238
2061,風青,2026-01-29,locked,18.7,19.6,0.9000000000000021,0.04812834224598942
2233,宇隆,2026-01-29,locked,264.5,267.0,2.5,0.00945179584120983
2337,旺宏,2026-01-29,locked,92.1,93.9,1.8000000000000114,0.0195439739413682
2424,隴華,2026-01-29,not_locked,43.75,42.0,-1.75,-0.04
3057,喬鼎,2026-01-29,locked,19.25,18.7,-0.5500000000000007,-0.02857142857142861
3060,銘異,2026-01-29,not_locked,37.75,35.4,-2.3500000000000014,-0.06225165562913911
3081,聯亞,2026-01-29,locked,990.0,972.0,-18.0,-0.01818181818181818
3221,台嘉碩,2026-01-29,not_locked,29.15,28.0,-1.1499999999999986,-0.03945111492281299
3594,磐儀,2026-01-29,locked,40.35,40.35,0.0,0.0
5015,華祺,2026-01-29,not_locked,31.35,30.0,-1.3500000000000014,-0.04306220095693784
5245,智晶,2026-01-29,locked,28.05,28.45,0.3999999999999986,0.01426024955436715
6015,宏遠證,2026-01-29,not_locked,14.9,14.25,-0.6500000000000004,-0.043624161073825524
6706,惠特,2026-01-29,locked,127.0,128.0,1.0,0.007874015748031496
6732,昇佳電子,2026-01-29,locked,199.5,196.5,-3.0,-0.015037593984962405
6952,大武山,2026-01-29,not_locked,47.75,45.05,-2.700000000000003,-0.056544502617801105
7584,樂意,2026-01-29,not_locked,42.45,39.1,-3.3500000000000014,-0.07891637220259132
7728,光焱科技,2026-01-29,not_locked,738.0,625.0,-113.0,-0.15311653116531165
8096,擎亞,2026-01-29,not_locked,70.6,69.4,-1.1999999999999886,-0.016997167138810037
8431,匯鑽科,2026-01-29,not_locked,66.5,64.0,-2.5,-0.03759398496240601
2061,風青,2026-01-30,not_locked,20.55,19.95,-0.6000000000000014,-0.02919708029197087
2408,南亞科,2026-01-30,locked,326.5,310.0,-16.5,-0.05053598774885146
3028,增你強,2026-01-30,locked,46.0,48.7,2.700000000000003,0.05869565217391311
3040,遠見,2026-01-30,not_locked,51.8,51.7,-0.09999999999999432,-0.0019305019305018208
3049,精金,2026-01-30,locked,9.28,9.63,0.3500000000000014,0.03771551724137947
3221,台嘉碩,2026-01-30,not_locked,30.8,30.1,-0.6999999999999993,-0.022727272727272704
3437,榮創,2026-01-30,not_locked,17.6,16.6,-1.0,-0.056818181818181816
3550,聯穎,2026-01-30,not_locked,18.75,17.3,-1.4499999999999993,-0.0773333333333333
4956,光鋐,2026-01-30,not_locked,23.8,23.3,-0.5,-0.021008403361344536
5245,智晶,2026-01-30,locked,30.85,31.55,0.6999999999999993,0.022690437601296572
5386,青雲,2026-01-30,locked,94.6,99.5,4.900000000000006,0.05179704016913326
6510,精測,2026-01-30,not_locked,3465.0,3305.0,-160.0,-0.046176046176046176
6588,東典光電,2026-01-30,locked,67.5,68.3,0.7999999999999972,0.01185185185185181
6683,雍智科技,2026-01-30,locked,576.0,611.0,35.0,0.06076388888888889
7728,光焱科技,2026-01-30,not_locked,687.0,675.0,-12.0,-0.017467248908296942
8096,擎亞,2026-01-30,locked,76.3,76.7,0.4000000000000057,0.005242463958060363
8104,錸寶,2026-01-30,not_locked,42.6,42.0,-0.6000000000000014,-0.014084507042253554
1325,恆大,2026-02-02,not_locked,33.15,30.85,-2.299999999999997,-0.06938159879336342
1780,立弘,2026-02-02,not_locked,27.5,25.7,-1.8000000000000007,-0.06545454545454547
2353,宏碁,2026-02-02,not_locked,27.6,27.2,-0.40000000000000213,-0.014492753623188482
3028,增你強,2026-02-02,locked,50.6,55.6,5.0,0.09881422924901186
3049,精金,2026-02-02,locked,10.2,10.95,0.75,0.07352941176470588
3230,錦明,2026-02-02,not_locked,29.2,27.5,-1.6999999999999993,-0.05821917808219176
3363,上詮,2026-02-02,locked,458.0,474.0,16.0,0.034934497816593885
3508,位速,2026-02-02,locked,26.55,29.2,2.6499999999999986,0.09981167608286247
5386,青雲,2026-02-02,locked,104.0,107.5,3.5,0.03365384615384615
6189,豐藝,2026-02-02,locked,48.2,49.0,0.7999999999999972,0.016597510373443924
6492,生華科,2026-02-02,locked,65.5,66.1,0.5999999999999943,0.009160305343511364
6552,易華電,2026-02-02,locked,33.55,35.0,1.4500000000000028,0.04321907600596134
6588,東典光電,2026-02-02,not_locked,74.2,68.7,-5.5,-0.07412398921832884
6615,慧智,2026-02-02,locked,32.1,35.25,3.1499999999999986,0.09813084112149528
6651,全宇昕,2026-02-02,locked,94.3,99.0,4.700000000000003,0.04984093319194065
6683,雍智科技,2026-02-02,locked,633.0,693.0,60.0,0.0947867298578199
6934,心誠鎂,2026-02-02,not_locked,173.0,164.5,-8.5,-0.049132947976878616
7728,光焱科技,2026-02-02,locked,742.0,790.0,48.0,0.0646900269541779
7799,禾榮科,2026-02-02,locked,477.0,483.5,6.5,0.013626834381551363
8024,佑華,2026-02-02,not_locked,14.3,14.2,-0.10000000000000142,-0.006993006993007092
9950,萬國通,2026-02-02,locked,11.65,11.6,-0.05000000000000071,-0.0042918454935622925
1445,大宇,2026-02-03,not_locked,15.95,15.55,-0.3999999999999986,-0.025078369905956025
1526,日馳,2026-02-03,not_locked,21.6,21.35,-0.25,-0.011574074074074073
1802,台玻,2026-02-03,locked,49.4,51.5,2.1000000000000014,0.04251012145748991
1809,中釉,2026-02-03,locked,26.4,25.75,-0.6499999999999986,-0.024621212121212068
1815,富喬,2026-02-03,locked,95.7,96.9,1.2000000000000028,0.012539184952978085
2337,旺宏,2026-02-03,not_locked,93.2,84.5,-8.700000000000003,-0.09334763948497857
2367,燿華,2026-02-03,locked,54.1,55.2,1.1000000000000014,0.020332717190388195
2413,環科,2026-02-03,locked,44.55,47.85,3.3000000000000043,0.07407407407407418
2455,全新,2026-02-03,locked,172.0,172.5,0.5,0.0029069767441860465
2467,志聖,2026-02-03,locked,266.5,265.5,-1.0,-0.00375234521575985
2485,兆赫,2026-02-03,not_locked,42.4,41.15,-1.25,-0.0294811320754717
3230,錦明,2026-02-03,locked,30.25,32.35,2.1000000000000014,0.06942148760330583
3508,位速,2026-02-03,locked,29.2,31.75,2.5500000000000007,0.0873287671232877
3533,嘉澤,2026-02-03,locked,1605.0,1615.0,10.0,0.006230529595015576
3686,達能,2026-02-03,locked,21.55,20.8,-0.75,-0.03480278422273782
4174,浩鼎,2026-02-03,locked,50.5,50.0,-0.5,-0.009900990099009901
4542,科嶠,2026-02-03,locked,110.5,114.0,3.5,0.03167420814479638
4577,達航科技,2026-02-03,locked,55.0,55.0,0.0,0.0
4934,太極,2026-02-03,locked,16.1,16.05,-0.05000000000000071,-0.0031055900621118453
4991,環宇-KY,2026-02-03,not_locked,254.5,241.5,-13.0,-0.05108055009823183
5452,佶優,2026-02-03,locked,32.1,31.8,-0.3000000000000007,-0.009345794392523386
5498,凱崴,2026-02-03,locked,62.1,64.7,2.6000000000000014,0.04186795491143319
6510,精測,2026-02-03,locked,3775.0,3780.0,5.0,0.0013245033112582781
6515,穎崴,2026-02-03,locked,4465.0,4500.0,35.0,0.007838745800671893
6615,慧智,2026-02-03,locked,35.3,34.0,-1.2999999999999972,-0.03682719546742202
6643,M31,2026-02-03,not_locked,473.0,470.5,-2.5,-0.005285412262156448
6683,雍智科技,2026-02-03,locked,696.0,690.0,-6.0,-0.008620689655172414
6692,進能服,2026-02-03,not_locked,33.3,30.85,-2.4499999999999957,-0.07357357357357346
7728,光焱科技,2026-02-03,locked,816.0,875.0,59.0,0.07230392156862746
7768,頌勝科技,2026-02-03,locked,347.0,347.0,0.0,0.0
7822,倍利科,2026-02-03,locked,1170.0,1170.0,0.0,0.0
8074,鉅橡,2026-02-03,locked,65.0,65.7,0.7000000000000028,0.010769230769230812
8097,常珵,2026-02-03,not_locked,59.8,56.1,-3.6999999999999957,-0.06187290969899659
8289,泰藝,2026-02-03,locked,24.8,26.5,1.6999999999999993,0.06854838709677416
2355,敬鵬,2026-02-04,locked,43.75,44.15,0.3999999999999986,0.00914285714285711
2367,燿華,2026-02-04,locked,59.5,60.8,1.2999999999999972,0.021848739495798273
2383,台光電,2026-02-04,locked,2040.0,1980.0,-60.0,-0.029411764705882353
2485,兆赫,2026-02-04,locked,45.25,46.35,1.1000000000000014,0.0243093922651934
2939,永邑-KY,2026-02-04,locked,22.15,22.15,0.0,0.0
3138,耀登,2026-02-04,locked,198.0,199.5,1.5,0.007575757575757576
3189,景碩,2026-02-04,locked,270.5,272.0,1.5,0.005545286506469501
3234,光環,2026-02-04,locked,60.6,63.2,2.6000000000000014,0.042904290429042924
3508,位速,2026-02-04,locked,32.1,34.0,1.8999999999999986,0.059190031152647926
3663,鑫科,2026-02-04,locked,62.1,64.2,2.1000000000000014,0.03381642512077297
3686,達能,2026-02-04,not_locked,23.7,23.1,-0.5999999999999979,-0.02531645569620244
3691,碩禾,2026-02-04,not_locked,127.5,121.5,-6.0,-0.047058823529411764
3693,營邦,2026-02-04,locked,423.5,424.5,1.0,0.0023612750885478157
4542,科嶠,2026-02-04,locked,121.5,122.0,0.5,0.00411522633744856
4934,太極,2026-02-04,not_locked,17.7,17.5,-0.1999999999999993,-0.011299435028248548
4958,臻鼎-KY,2026-02-04,locked,199.0,198.5,-0.5,-0.002512562814070352
4991,環宇-KY,2026-02-04,locked,265.5,268.0,2.5,0.009416195856873822
5291,邑昇,2026-02-04,locked,40.0,40.0,0.0,0.0
6116,彩晶,2026-02-04,not_locked,9.09,8.85,-0.2400000000000002,-0.026402640264026427
6226,光鼎,2026-02-04,locked,9.49,9.45,-0.040000000000000924,-0.004214963119072805
6230,尼得科超眾,2026-02-04,not_locked,127.0,126.5,-0.5,-0.003937007874015748
6233,旺玖,2026-02-04,not_locked,25.95,25.9,-0.05000000000000071,-0.0019267822736031104
6244,茂迪,2026-02-04,locked,26.95,27.9,0.9499999999999993,0.03525046382189237
6412,群電,2026-02-04,locked,92.5,91.7,-0.7999999999999972,-0.008648648648648618
6535,順藥,2026-02-04,not_locked,187.0,186.0,-1.0,-0.0053475935828877
6538,倉和,2026-02-04,locked,71.6,71.0,-0.5999999999999943,-0.008379888268156346
6568,宏觀,2026-02-04,locked,166.5,166.0,-0.5,-0.003003003003003003
6588,東典光電,2026-02-04,locked,72.6,69.3,-3.299999999999997,-0.04545454545454542
6672,騰輝電子-KY,2026-02-04,locked,96.2,101.0,4.799999999999997,0.049896049896049864
6861,睿生光電,2026-02-04,locked,68.7,70.3,1.5999999999999943,0.02328966521106251
7709,榮田,2026-02-04,locked,63.8,68.0,4.200000000000003,0.06583072100313485
7717,萊德光電-KY,2026-02-04,not_locked,663.0,657.0,-6.0,-0.00904977375565611
7728,光焱科技,2026-02-04,locked,897.0,910.0,13.0,0.014492753623188406
7750,新代,2026-02-04,not_locked,1095.0,1080.0,-15.0,-0.0136986301369863
8215,明基材,2026-02-04,locked,20.95,21.8,0.8500000000000014,0.04057279236276857
2406,國碩,2026-02-05,locked,32.65,33.35,0.7000000000000028,0.02143950995405828
2719,燦星旅,2026-02-05,locked,30.9,29.6,-1.2999999999999972,-0.042071197411003146
3066,李洲,2026-02-05,locked,15.95,16.25,0.3000000000000007,0.01880877742946713
3122,笙泉,2026-02-05,locked,27.0,27.05,0.05000000000000071,0.0018518518518518782
3230,錦明,2026-02-05,locked,34.25,35.95,1.7000000000000028,0.04963503649635045
3234,光環,2026-02-05,locked,66.6,65.8,-0.7999999999999972,-0.01201201201201197
3432,台端,2026-02-05,locked,18.7,17.9,-0.8000000000000007,-0.04278074866310164
3508,位速,2026-02-05,locked,35.3,37.05,1.75,0.049575070821529746
3576,聯合再生,2026-02-05,locked,14.85,15.55,0.7000000000000011,0.04713804713804721
3630,新鉅科,2026-02-05,not_locked,36.45,35.75,-0.7000000000000028,-0.019204389574760023
4949,有成精密,2026-02-05,locked,51.5,50.5,-1.0,-0.019417475728155338
4956,光鋐,2026-02-05,not_locked,26.65,26.05,-0.5999999999999979,-0.02251407129455902
4960,誠美材,2026-02-05,not_locked,16.0,14.8,-1.1999999999999993,-0.07499999999999996
4991,環宇-KY,2026-02-05,locked,292.0,278.5,-13.5,-0.046232876712328765
6124,業強,2026-02-05,locked,30.25,32.8,2.549999999999997,0.08429752066115694
6152,百一,2026-02-05,locked,15.95,17.25,1.3000000000000007,0.08150470219435742
6706,惠特,2026-02-05,locked,127.0,125.5,-1.5,-0.011811023622047244
6830,汎銓,2026-02-05,locked,227.5,224.5,-3.0,-0.013186813186813187
6861,睿生光電,2026-02-05,not_locked,75.5,74.9,-0.5999999999999943,-0.007947019867549594
7822,倍利科,2026-02-05,locked,1370.0,1370.0,0.0,0.0
8067,志旭,2026-02-05,locked,14.85,15.0,0.15000000000000036,0.010101010101010124
8905,裕國,2026-02-05,not_locked,39.05,38.8,-0.25,-0.006402048655569783
1466,聚隆,2026-02-06,locked,16.65,16.4,-0.25,-0.015015015015015017
3284,太普高,2026-02-06,locked,22.1,23.1,1.0,0.04524886877828054
3550,聯穎,2026-02-06,locked,18.75,20.2,1.4499999999999993,0.0773333333333333
3615,安可,2026-02-06,locked,29.35,31.4,2.049999999999997,0.06984667802384999
4542,科嶠,2026-02-06,not_locked,143.0,134.0,-9.0,-0.06293706293706294
4956,光鋐,2026-02-06,not_locked,28.65,26.75,-1.8999999999999986,-0.06631762652705056
6130,上亞科技,2026-02-06,not_locked,43.2,41.25,-1.9500000000000028,-0.04513888888888895
6593,台灣銘板,2026-02-06,locked,38.7,42.55,3.8499999999999943,0.09948320413436677
6841,長佳智能,2026-02-06,not_locked,73.0,70.3,-2.700000000000003,-0.036986301369863056
6885,全福生技,2026-02-06,locked,29.3,32.0,2.6999999999999993,0.09215017064846413
7744,崴寶,2026-02-06,locked,363.0,390.0,27.0,0.0743801652892562
1326,台化,2026-02-09,locked,42.95,44.15,1.1999999999999957,0.027939464493597105
1516,川飛,2026-02-09,not_locked,23.85,22.0,-1.8500000000000014,-0.07756813417190782
2337,旺宏,2026-02-09,locked,88.8,91.5,2.700000000000003,0.03040540540540544
2344,華邦電,2026-02-09,locked,107.5,108.0,0.5,0.004651162790697674
2367,燿華,2026-02-09,not_locked,58.8,53.5,-5.299999999999997,-0.09013605442176867
2460,建通,2026-02-09,locked,22.75,23.8,1.0500000000000007,0.046153846153846184
2464,盟立,2026-02-09,not_locked,78.6,74.6,-4.0,-0.050890585241730284
3081,聯亞,2026-02-09,not_locked,1100.0,1095.0,-5.0,-0.004545454545454545
3219,倚強科,2026-02-09,not_locked,64.1,62.6,-1.499999999999993,-0.023400936037441387
3230,錦明,2026-02-09,locked,36.85,39.9,3.049999999999997,0.08276797829036626
3234,光環,2026-02-09,locked,71.1,71.8,0.7000000000000028,0.009845288326301025
4903,聯光通,2026-02-09,locked,42.45,44.25,1.7999999999999972,0.04240282685512361
4973,廣穎,2026-02-09,locked,45.9,47.5,1.6000000000000014,0.0348583877995643
5220,萬達光電,2026-02-09,locked,19.8,20.5,0.6999999999999993,0.03535353535353532
5289,宜鼎,2026-02-09,locked,782.0,783.0,1.0,0.0012787723785166241
5291,邑昇,2026-02-09,not_locked,39.6,38.5,-1.1000000000000014,-0.027777777777777814
5302,太欣,2026-02-09,locked,12.1,12.3,0.20000000000000107,0.016528925619834798
5351,鈺創,2026-02-09,locked,57.5,58.5,1.0,0.017391304347826087
6113,亞矽,2026-02-09,locked,22.1,22.1,0.0,0.0
6217,中探針,2026-02-09,locked,62.2,62.2,0.0,0.0
